Time;RR;SBP;DBP;HR
284.7;710;118.4997559;73.69995117;84.5070422535211
285.41;710;116.8518066;72.265625;84.5070422535211
286.11;700;115.814209;71.25854492;85.7142857142857
286.79;680;114.7460938;71.0144043;88.2352941176471
287.46;670;112.6708984;71.07543945;89.5522388059701
288.13;670;115.6311035;73.21166992;89.5522388059701
288.79;660;117.401123;75.10375977;90.9090909090909
289.43;640;115.9973145;75.77514648;93.75
290.08;650;118.6523438;77.57568359;92.3076923076923
290.73;650;123.4130859;79.55932617;92.3076923076923
291.39;660;124.2980957;81.97021484;90.9090909090909
292.06;670;122.7111816;80.84106445;89.5522388059701
292.74;680;122.9858398;79.95605469;88.2352941176471
293.43;690;123.260498;78.8269043;86.9565217391304
294.13;700;119.720459;77.05688477;85.7142857142857
294.81;680;116.6381836;73.42529297;88.2352941176471
295.49;680;116.7602539;72.35717773;88.2352941176471
296.17;680;116.3635254;71.53320313;88.2352941176471
296.83;660;113.6779785;70.19042969;90.9090909090909
297.48;650;112.9150391;70.92285156;92.3076923076923
298.12;640;115.3564453;71.65527344;93.75
298.76;640;116.8518066;73.39477539;93.75
299.39;630;116.2109375;74.61547852;95.2380952380952
300.01;620;117.1875;74.76806641;96.7741935483871
300.63;620;120.0256348;76.62963867;96.7741935483871
301.27;640;123.626709;78.49121094;93.75
301.92;650;123.840332;80.32226563;92.3076923076923
302.58;660;122.1313477;79.8034668;90.9090909090909
303.26;680;124.0539551;79.16259766;88.2352941176471
303.95;690;125.5493164;78.73535156;86.9565217391304
304.64;690;120.0866699;77.4230957;86.9565217391304
305.3;660;117.7062988;73.05908203;90.9090909090909
305.97;670;117.0043945;72.32666016;89.5522388059701
306.63;660;119.354248;73.36425781;90.9090909090909
307.29;660;118.8659668;74.70703125;90.9090909090909
307.95;660;115.6311035;73.82202148;90.9090909090909
308.59;640;114.8986816;73.45581055;93.75
309.24;650;116.6687012;73.97460938;92.3076923076923
309.9;660;117.7978516;73.05908203;90.9090909090909
310.56;660;117.4926758;74.9206543;90.9090909090909
311.21;650;115.0817871;71.80786133;92.3076923076923
311.86;650;114.9597168;73.39477539;92.3076923076923
312.51;650;117.5842285;74.34082031;92.3076923076923
313.15;640;119.5068359;76.4465332;93.75
313.8;650;117.7062988;77.11791992;92.3076923076923
314.44;640;117.3706055;76.41601563;93.75
315.1;660;119.8120117;76.72119141;90.9090909090909
315.75;650;121.2463379;77.81982422;92.3076923076923
316.42;670;120.6359863;76.66015625;89.5522388059701
317.1;680;117.2180176;74.46289063;88.2352941176471
317.77;670;116.3635254;72.75390625;89.5522388059701
318.44;670;114.3188477;70.34301758;89.5522388059701
319.11;670;116.5161133;71.16699219;89.5522388059701
319.78;670;116.5161133;73.36425781;89.5522388059701
320.44;660;117.3400879;74.64599609;90.9090909090909
321.1;660;114.9902344;73.79150391;90.9090909090909
321.75;650;116.3330078;74.12719727;92.3076923076923
322.4;650;121.3684082;74.52392578;92.3076923076923
323.07;670;122.4365234;78.03344727;89.5522388059701
323.74;670;121.1242676;78.27758789;89.5522388059701
324.41;670;123.5046387;76.62963867;89.5522388059701
325.1;690;123.5351563;78.125;86.9565217391304
325.79;690;125.1525879;78.30810547;86.9565217391304
326.48;690;125.1525879;78.30810547;86.9565217391304
327.19;710;125.1525879;78.30810547;84.5070422535211
327.89;700;124.0234375;77.30102539;85.7142857142857
328.58;690;121.9177246;77.36206055;86.9565217391304
329.26;680;124.1760254;77.8503418;88.2352941176471
329.94;680;123.1689453;78.52172852;88.2352941176471
330.6;660;123.6877441;79.22363281;90.9090909090909
331.25;650;122.0703125;79.34570313;92.3076923076923
331.9;650;122.6196289;77.94189453;92.3076923076923
332.54;640;117.2485352;76.69067383;93.75
333.18;640;118.6828613;75.34790039;93.75
333.83;650;120.4833984;75.13427734;92.3076923076923
334.48;650;119.2932129;74.55444336;92.3076923076923
335.12;640;115.3259277;72.38769531;93.75
335.76;640;116.6381836;73.33374023;93.75
336.41;650;118.4997559;75.04272461;92.3076923076923
337.06;650;117.1569824;74.18823242;92.3076923076923
337.71;650;113.7695313;72.78442383;92.3076923076923
338.34;630;114.654541;71.74682617;95.2380952380952
338.98;640;116.7907715;73.21166992;93.75
339.64;660;118.560791;73.9440918;90.9090909090909
340.29;650;117.6452637;74.43237305;92.3076923076923
340.94;650;114.8681641;73.48632813;92.3076923076923
341.58;640;115.2954102;74.34082031;93.75
342.23;650;118.4997559;74.37133789;92.3076923076923
342.89;660;118.6828613;75.74462891;90.9090909090909
343.53;640;117.4926758;75.53100586;93.75
344.18;650;118.7438965;76.01928711;92.3076923076923
344.85;670;120.9411621;76.56860352;89.5522388059701
345.52;670;120.880127;76.50756836;89.5522388059701
346.19;670;118.9575195;75.62255859;89.5522388059701
346.87;680;117.2485352;75.56152344;88.2352941176471
347.54;670;118.8049316;74.67651367;89.5522388059701
348.22;680;119.5068359;75.92773438;88.2352941176471
348.9;680;118.1335449;75.8972168;88.2352941176471
349.57;670;115.5700684;74.12719727;89.5522388059701
350.25;680;116.6687012;74.15771484;88.2352941176471
350.92;670;117.5231934;74.12719727;89.5522388059701
351.59;670;114.6240234;74.34082031;89.5522388059701
352.24;650;114.4714355;74.15771484;92.3076923076923
352.9;660;117.1569824;76.01928711;90.9090909090909
353.56;660;118.5913086;76.99584961;90.9090909090909
354.23;670;116.2414551;75.28686523;89.5522388059701
354.88;650;116.4550781;75.31738281;92.3076923076923
355.53;650;119.4763184;76.38549805;92.3076923076923
356.18;650;119.5068359;77.54516602;92.3076923076923
356.84;660;117.980957;76.75170898;90.9090909090909
357.49;650;116.394043;76.04980469;92.3076923076923
358.14;650;115.8752441;74.95117188;92.3076923076923
358.78;640;118.4082031;75.16479492;93.75
359.43;650;120.300293;75.71411133;92.3076923076923
360.07;640;120.5444336;75.28686523;93.75
360.71;640;121.8566895;77.39257813;93.75
361.36;650;123.9318848;78.91845703;92.3076923076923
362.02;660;124.3896484;80.65795898;90.9090909090909
362.68;660;122.6501465;78.30810547;90.9090909090909
363.34;660;122.2229004;76.29394531;90.9090909090909
364;660;122.4975586;77.69775391;90.9090909090909
364.68;680;122.5585938;77.66723633;88.2352941176471
365.36;680;119.7509766;74.4934082;88.2352941176471
366.04;680;118.7133789;75.04272461;88.2352941176471
366.73;690;119.6899414;75.01220703;86.9565217391304
367.41;680;120.2392578;75.50048828;88.2352941176471
368.09;680;117.6452637;74.58496094;88.2352941176471
368.77;680;116.4550781;72.32666016;88.2352941176471
369.45;680;117.3706055;73.08959961;88.2352941176471
370.14;690;118.2556152;74.31030273;86.9565217391304
370.83;690;118.0725098;75.28686523;86.9565217391304
371.51;680;116.2109375;74.46289063;88.2352941176471
372.19;680;114.7155762;73.42529297;88.2352941176471
372.88;690;115.7836914;73.08959961;86.9565217391304
373.56;680;114.9597168;74.00512695;88.2352941176471
374.24;680;114.9597168;74.00512695;88.2352941176471
374.91;670;114.9597168;74.00512695;89.5522388059701
375.59;680;113.0981445;71.86889648;88.2352941176471
376.28;690;114.1662598;72.57080078;86.9565217391304
376.98;700;112.7624512;72.63183594;85.7142857142857
377.67;690;110.748291;70.40405273;86.9565217391304
378.38;710;109.7717285;70.5871582;84.5070422535211
379.08;700;110.5957031;69.18334961;85.7142857142857
379.78;700;111.7553711;71.0144043;85.7142857142857
380.48;700;110.9924316;70.98388672;85.7142857142857
381.17;690;109.1003418;70.25146484;86.9565217391304
381.86;690;109.6496582;71.25854492;86.9565217391304
382.55;690;112.3657227;72.60131836;86.9565217391304
383.24;690;112.5183105;72.84545898;86.9565217391304
383.93;690;110.6262207;72.41821289;86.9565217391304
384.6;670;110.534668;71.2890625;89.5522388059701
385.26;660;111.9689941;72.20458984;90.9090909090909
385.91;650;114.5019531;74.85961914;92.3076923076923
386.56;650;113.6169434;76.20239258;92.3076923076923
387.2;640;114.7155762;77.05688477;93.75
387.84;640;118.9880371;77.27050781;93.75
388.49;650;121.3378906;80.47485352;92.3076923076923
389.15;660;119.6899414;80.23071289;90.9090909090909
389.8;650;118.6828613;78.09448242;92.3076923076923
390.46;660;121.1547852;77.81982422;90.9090909090909
391.12;660;120.7275391;77.54516602;90.9090909090909
391.78;660;115.814209;75.04272461;90.9090909090909
392.43;650;113.9831543;73.33374023;92.3076923076923
393.09;660;118.7133789;72.35717773;90.9090909090909
393.73;640;118.8964844;73.9440918;93.75
394.38;650;115.234375;73.02856445;92.3076923076923
395.01;630;114.8986816;71.5637207;95.2380952380952
395.65;640;118.8354492;73.88305664;93.75
396.28;630;119.354248;74.58496094;95.2380952380952
396.93;650;117.6757813;76.20239258;92.3076923076923
397.56;630;118.6218262;76.04980469;95.2380952380952
398.2;640;119.4458008;76.78222656;93.75
398.85;650;122.8637695;77.36206055;92.3076923076923
399.52;670;121.2158203;76.41601563;89.5522388059701
400.18;660;119.2626953;76.04980469;90.9090909090909
400.84;660;121.5515137;76.96533203;90.9090909090909
401.51;670;121.7956543;76.75170898;89.5522388059701
402.17;660;120.9106445;76.11083984;90.9090909090909
402.83;660;119.2321777;74.31030273;90.9090909090909
403.49;660;118.4082031;75.16479492;90.9090909090909
404.15;660;120.6665039;74.98168945;90.9090909090909
404.81;660;118.0725098;73.88305664;90.9090909090909
405.46;650;117.1875;73.85253906;92.3076923076923
406.12;660;118.8354492;74.9206543;90.9090909090909
406.78;660;122.9858398;76.08032227;90.9090909090909
